"Time","eth1/1","eth1/10","eth1/11","eth1/12","eth1/13","eth1/14","eth1/15","eth1/16","eth1/17","eth1/18","eth1/19","eth1/2","eth1/20","eth1/21","eth1/22","eth1/23","eth1/24","eth1/25","eth1/26","eth1/27","eth1/28","eth1/29","eth1/3","eth1/30","eth1/31","eth1/32","eth1/33","eth1/34","eth1/35","eth1/36","eth1/37","eth1/38","eth1/39","eth1/4","eth1/40","eth1/41","eth1/42","eth1/43","eth1/44","eth1/45","eth1/46","eth1/47","eth1/48","eth1/49","eth1/5","eth1/50","eth1/51","eth1/52","eth1/53","eth1/54","eth1/55","eth1/56","eth1/57","eth1/58","eth1/59","eth1/6","eth1/60","eth1/61","eth1/62","eth1/63","eth1/64","eth1/7","eth1/8","eth1/9"
2025-08-08 04:38:36,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,1.13 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:38:46,1.17 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:38:56,8.00 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,4.52 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:39:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:39:16,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,5.65 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:39:26,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:39:36,2.48 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,455 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:39:46,1.41 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:39:56,3.33 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,8.25 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:40:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:40:16,7.78 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:40:26,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,8.00 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:40:36,5.96 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,1.48 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:40:46,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:40:56,2.16 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:41:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,995 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:41:16,7.63 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,5.32 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:41:26,2.51 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,6.92 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:41:38,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:41:48,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,142 GB,0 B,0 B
2025-08-08 04:41:58,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:42:08,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,5.01 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,142 GB,0 B,0 B
2025-08-08 04:42:18,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:42:28,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:42:38,4.41 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,7.64 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:42:48,1.74 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:42:58,4.87 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,6.73 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:43:08,1.30 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,142 GB,0 B,0 B
2025-08-08 04:43:16,,,,0 B,0 B,,,,,,,,0 B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 B,,,,,,,,,0 B,,0 B,,,,0 B,,,,
2025-08-08 04:43:18,6.62 EB,0 B,0 B,,,0 B,0 B,0 B,0 B,0 B,0 B,8.35 EB,,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,,0 B,,0 B,0 B,0 B,,0 B,146 GB,0 B,0 B
2025-08-08 04:43:28,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,6.67 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,142 GB,0 B,0 B
2025-08-08 04:43:38,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,1.67 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:43:48,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,1.10 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:43:58,6.57 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:44:08,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.11 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:44:18,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,150 GB,0 B,0 B
2025-08-08 04:44:28,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:44:36,,,,0 B,0 B,,,,,,,,0 B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 B,,,,,,,,,0 B,,0 B,,,,,,,,
2025-08-08 04:44:38,9.22 EB,0 B,0 B,,,0 B,0 B,0 B,0 B,0 B,0 B,7.06 EB,,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,,0 B,,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:44:52,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,6.35 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:44:58,5.99 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,4.17 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:45:08,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,142 GB,0 B,0 B
2025-08-08 04:45:18,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:45:28,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,7.46 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:45:38,7.74 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,142 GB,0 B,0 B
2025-08-08 04:45:48,4.72 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,762 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,142 GB,0 B,0 B
2025-08-08 04:45:58,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,1.32 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:46:08,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,6.32 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,142 GB,0 B,0 B
2025-08-08 04:46:18,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,4.66 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:46:28,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,7.67 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,142 GB,0 B,0 B
